id,first_name,last_name,position,age,year,state,country,stars,height,shooting2,shooting3,finishing,free_throw,ballwork,rebounding,defense,interior_defense,perimeter_defense,potential,potential_grade,pro_potential_grade,stamina,playtime_expectations,minutes,overall,personality,free_agency,recruiting_bias,work_ethic,academic_bias,player_id,team_id,team_abbr,college_id,college,draft_pick_id,draft_pick,drafted_team_id,drafted_team_abbr,prime_age,is_nba,max_requested,is_super_max_qualified,is_free_agent,is_g_league,is_two_way,is_waived,is_on_trade_block,is_first_team_anba,is_dpoy,is_mvp,is_international,is_retiring,position_one,position_two,position_three,position1_minutes,position2_minutes,position3_minutes,inside_percentage,mid_percentage,three_point_percentage,created_at,updated_at,deleted_at,spec_shooting2,spec_shooting3,spec_finishing,spec_free_throw,spec_ballwork,spec_rebounding,spec_interior_defense,spec_perimeter_defense,spec_count,drafted_round,previous_team_id,previous_team,is_accepting_offers,is_negotiating,minimum_value,signing_round,negotiation_round,archetype,inside_proportion,mid_range_proportion,three_point_proportion,p1_minutes,p2_minutes,p3_minutes,recruiting_bias_value,has_progressed,rejections,discipline,injury_rating,is_injured,injury_name,injury_type,weeks_of_recovery,injury_reserve,relative_id,notes,relative_type,is_int_generated,is_int_declared
3390,Craig,Tyler,C,34,12,,,0,6'11,14,7,12,12,9,10,16,9,14,33,D+,33,36,0,0,53,,,,,,3390,0,FA,62,MINN,0,0,159,MIA,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:39.303","2023-01-06 00:07:46.757",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3391,Thomas,Rodriguez,SF,30,8,,,0,6'8,8,14,10,9,13,11,14,11,14,39,C-,39,35,2,0,56,Average,Average,,Average,,3391,59,"Shanghai Sharks",95,USM,0,0,161,MIN,25,1,0,0,0,0,0,0,0,0,0,0,1,1,SG,SF,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:16:40.066","2024-05-20 15:24:20.737",NULL,0,0,1,0,0,0,0,0,1,0,0,,1,0,2.2,7,5,,0,0,0,0,0,0,,1,0,12,13,0,,,0,0,0,,0,0,NULL
3392,Adam,Stewart,PG,31,9,,,0,6'2,12,8,8,14,13,14,14,15,9,66,B,66,40,7,0,58,Average,Average,,Average,,3392,0,FA,69,UNM,0,0,162,NOP,26,1,0,0,1,0,0,0,0,0,0,0,1,1,PG,SG,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:16:40.815","2024-07-01 15:47:19.884",NULL,0,0,0,0,0,0,0,0,0,0,16,MIA,1,0,0.7,6,5,,0,0,0,0,0,0,,1,0,12,10,0,,,0,0,0,,0,0,NULL
3393,Eddie,Rivera,PF,29,7,,,0,6'6,9,13,12,7,8,11,14,6,13,48,C,48,36,0,0,49,,,,,,3393,163,NYK,100,TENN,0,0,163,NYK,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:41.577","2023-01-06 00:08:29.661",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3394,Trevor,Burton,C,32,10,,,0,6'10,13,10,12,8,10,14,15,10,6,81,A,81,41,0,0,54,,,,,,3394,165,ORL,118,UTAH,0,0,165,ORL,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:42.350","2023-01-06 00:08:50.836",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3398,Jackie,Ray,SF,30,8,,,0,6'7,13,13,9,15,10,10,15,9,12,51,C+,51,43,0,0,52,,,,,,3398,0,FA,0,"South Africa",0,0,157,SDC,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:46.590","2023-01-06 00:07:25.032",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3399,Carl,Carter,SF,32,10,,,0,6'6,10,10,5,10,13,6,16,11,13,64,B,64,40,0,0,46,,,,,,3399,171,SEA,5,ZONA,0,0,171,SEA,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:47.365","2023-01-06 00:09:52.189",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3400,Richard,Patterson,SG,34,12,,Andorra,0,6'2,8,10,16,16,12,14,14,15,18,48,C,48,37,16,0,69,Average,Average,,Average,,3400,0,FA,34,UGA,0,0,172,TOR,29,1,0,0,1,0,0,0,0,0,0,0,0,1,SG,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:16:48.121","2025-08-05 16:56:48.530",NULL,0,0,0,0,0,0,1,0,1,0,0,,1,0,0.7,5,4,,0,0,0,0,0,0,,1,0,6,15,0,,,0,0,0,,0,0,0
3401,Lester,Drake,C,32,10,,,0,6'10,8,11,11,9,13,12,16,9,16,48,C,48,43,0,0,57,,,,,,3401,174,UTA,0,"South Africa",0,0,174,UTA,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:48.874","2023-01-05 19:16:48.874",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3402,Enrique,French,C,30,8,,,0,6'9,9,15,9,8,8,10,14,12,5,30,D,30,45,0,0,45,,,,,,3402,0,FA,52,LOU,0,0,174,UTA,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:49.670","2023-01-06 00:10:14.401",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3405,Kirk,Lee,SG,33,11,,,0,6'4,14,9,11,9,13,15,15,10,10,66,B,66,40,0,0,59,,,,,,3405,148,CHA,83,ORST,0,0,148,CHA,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:51.966","2023-01-06 00:06:03.103",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3406,Marlon,Collins,SG,36,14,,Argentina,0,6'3,11,4,16,15,11,12,14,9,9,59,B-,59,28,3,0,58,Average,Average,,Average,,3406,0,FA,0,"South Africa",0,0,149,CHI,29,1,0,0,1,0,0,0,0,0,0,0,0,1,SG,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:16:52.729","2025-08-05 16:56:49.472",NULL,1,0,0,0,1,0,0,0,2,0,0,,1,0,0.7,6,5,,0,0,0,0,0,0,,1,0,11,16,0,,,0,0,0,,0,0,0
3409,Timothy,Bryant,C,32,10,,,0,6'9,11,7,10,11,8,5,15,7,10,27,D,27,43,0,0,40,,,,,,3409,178,CLE,67,NEB,0,0,178,CLE,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:55.001","2023-01-06 00:10:56.458",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3411,Ralph,Walker,SG,31,9,,,0,6'3,9,12,12,10,10,12,14,12,8,27,D,27,39,0,0,54,,,,,,3411,152,DET,10,AUB,0,0,152,DET,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:57.398","2023-01-05 19:16:57.398",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3412,Sean,Howard,PF,31,9,,,0,6'5,14,13,16,17,10,17,14,20,9,64,B,64,35,7,0,71,Eccentric,"Hometown hero",,Average,,3412,9,"Detroit Pistons",43,IAST,0,0,152,DET,27,1,0,0,0,0,0,0,0,0,0,0,0,1,SF,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:16:58.177","2025-02-22 20:58:25.223",NULL,1,0,1,0,0,0,1,0,3,0,0,,1,0,0.7,7,6,,0,0,0,0,0,0,,1,0,8,14,0,,,0,0,0,,0,0,NULL
3413,Elbert,Reynolds,SG,33,11,,Senegal,0,6'3,16,11,14,14,16,6,14,8,12,32,D,32,37,13,0,59,Average,Average,,Average,,3413,0,FA,5,ZONA,0,0,41,IND,25,1,0,0,1,0,0,0,0,0,0,0,0,1,SG,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:17:00.479","2025-08-05 16:56:51.038",NULL,0,0,0,0,0,1,0,0,1,0,12,"Indiana Pacers",1,0,0.7,5,4,,0,0,0,0,0,0,,1,0,5,15,0,,,0,0,0,,0,0,0
3416,Raul,Rios,SF,32,10,,,0,6'7,12,13,12,8,11,9,14,13,9,39,C-,39,38,0,0,54,,,,,,3416,163,NYK,88,RUTG,0,0,163,NYK,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:17:03.955","2023-01-05 19:17:03.955",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3418,Gregory,Cooper,SF,33,11,,,0,6'7,18,19,15,10,12,13,14,18,12,47,C,47,43,18,0,70,Reliable,Average,,Average,,3418,0,FA,45,KSST,0,0,166,PHI,30,1,0,0,1,0,0,0,0,0,0,0,0,1,SF,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:17:06.251","2024-08-13 19:47:48.609",NULL,0,0,1,1,1,1,1,1,6,0,0,,1,0,0.7,4,3,All-Around,0,0,0,0,0,0,,1,0,13,12,0,,,0,0,0,,0,0,NULL
3420,Albert,Jenkins,PF,30,8,,,0,6'6,13,9,10,12,10,12,15,15,9,68,B,68,38,0,0,55,,,,,,3420,0,FA,62,MINN,0,0,170,SAS,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:17:08.538","2023-01-06 00:09:42.505",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3421,Leslie,Spencer,PF,32,10,,,0,6'8,14,12,15,15,13,16,15,15,12,32,D,32,46,0,0,70,,,,,,3421,157,SDC,116,UTEP,0,0,157,SDC,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:17:09.304","2023-01-06 00:07:25.574",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3423,Jose,White,SG,30,8,,,0,5'11,9,15,10,12,8,9,14,9,9,43,C-,43,41,0,0,48,,,,,,3423,176,WAS,47,UKEN,0,0,176,WAS,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:17:11.595","2023-01-06 00:10:35.783",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3426,Harry,Garcia,SG,30,8,,,0,6'4,9,13,12,5,11,12,15,12,10,31,D,31,39,0,0,55,,,,,,3426,158,MEM,60,MIST,0,0,158,MEM,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:17:14.626","2023-01-05 19:17:14.626",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3427,Ronald,White,SG,32,10,,,0,6'2,7,11,9,10,9,17,14,17,10,50,C,50,33,10,0,57,Reliable,Average,,Average,,3427,34,"Anadolu Efes ",84,PNST,0,0,160,MIL,27,1,0,0,0,0,0,0,0,0,0,0,1,1,SF,SG,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:17:16.171","2025-03-04 15:34:54.207",NULL,1,0,0,0,1,0,0,0,2,0,0,,1,0,0.7,4,3,,0,0,0,0,0,0,,1,0,11,17,0,,,0,0,0,,0,0,NULL
3429,Clint,Barber,SG,34,12,,Indonesia,0,6'4,13,9,12,4,9,12,14,13,15,29,D,29,41,6,0,55,Average,Average,,Average,,3429,0,FA,33,FRES,0,0,159,MIA,30,1,0,0,1,0,0,0,0,0,0,0,0,1,SG,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:17:19.444","2025-08-05 16:56:54.553",NULL,1,1,1,1,0,0,0,0,4,0,0,,1,0,0.7,5,4,,0,0,0,0,0,0,,1,0,14,7,0,,,0,0,0,,0,0,0
3431,Alexander,Gardner,SG,34,12,,,0,6'3,18,12,11,19,12,13,14,16,12,50,C,50,45,17,0,66,Average,Average,,Average,,3431,0,,141,FGCU,0,0,161,MIN,30,1,0,0,1,0,0,0,0,0,0,0,0,1,SG,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:17:21.705","2024-08-20 16:00:33.507",NULL,0,0,1,0,0,0,0,0,1,0,3,BOS,1,0,0.7,5,4,,0,0,0,0,0,0,,1,0,6,8,0,,,0,0,0,,0,0,NULL
3432,Bradley,Welch,PF,32,10,,,0,6'6,10,8,18,12,12,11,14,10,14,84,A,84,35,6,0,63,Average,Average,,Average,,3432,53,"Beijing Ducks",133,USD,0,0,161,MIN,27,1,0,0,0,0,0,0,0,0,0,0,1,1,C,PF,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:17:22.466","2024-05-20 15:24:29.061",NULL,0,0,1,1,0,0,0,0,2,0,0,,1,0,2.4,5,3,,0,0,0,0,0,0,,1,0,7,11,0,,,0,0,0,,0,0,NULL
3435,Mark,Mitchell,PF,31,9,,,0,6'6,12,6,10,9,15,14,14,9,13,79,A-,79,42,0,0,59,,,,,,3435,161,MIN,0,"Czech Republic",0,0,161,MIN,27,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:17:40.664","2023-01-05 19:17:40.664",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3436,Randy,Bryant,C,32,10,,,0,6'9,14,13,16,13,11,11,13,9,14,68,B,68,40,0,0,62,,,,,,3436,166,PHI,16,BUFF,0,0,166,PHI,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:17:41.433","2023-01-06 00:09:02.241",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3438,Benjamin,Collins,C,32,10,,Mozambique,0,6'9,17,9,16,16,14,14,13,6,18,55,C+,55,40,14,0,70,Average,Average,,Average,,3438,0,FA,93,SOCA,0,0,146,ATL,30,1,0,0,1,0,0,0,0,0,0,0,0,1,C,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:17:45.268","2025-08-05 16:56:56.444",NULL,0,0,0,0,1,0,0,1,2,0,0,,1,0,0.7,7,6,,0,0,0,0,0,0,,1,0,7,12,0,,,0,0,0,,0,0,0
3439,Shane,Martin,SF,32,10,,Argentina,0,6'7,14,20,14,15,14,17,13,16,10,73,B+,73,35,12,0,74,Average,Average,,"Trolls on Discord",,3439,0,FA,7,ARK,0,0,149,CHI,28,1,0,0,1,0,0,0,0,0,0,0,0,1,SF,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:17:46.782","2025-08-05 16:56:56.745",NULL,0,0,0,0,0,0,0,0,0,0,5,CHI,1,0,0.7,7,6,,0,0,0,0,0,0,,1,0,11,9,0,,,0,0,0,,0,0,0
3440,Juan,Jackson,SF,33,11,,"Ivory Coast",0,6'6,15,15,12,8,13,9,14,12,14,32,D,32,37,8,0,59,Average,Average,,Average,,3440,0,FA,133,USD,0,0,178,CLE,30,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:17:47.537","2025-08-05 16:56:57.053",NULL,1,0,0,0,0,1,1,0,3,0,0,,1,0,0.7,4,3,,0,0,0,0,0,0,,1,0,9,5,0,,,0,0,0,,0,0,0
3442,Ernest,Bailey,SG,33,11,,,0,6'4,10,14,13,12,11,11,14,16,8,56,C+,56,39,0,0,59,,,,,,3442,170,SAS,61,MTSU,0,0,170,SAS,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:17:49.832","2023-01-05 19:17:49.832",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3444,Edwin,Dixon,PG,32,10,,,0,6'1,13,10,12,16,14,13,14,10,16,64,B,64,44,8,0,65,Average,Average,,Average,,3444,4,"Charlotte Hornets",10,AUB,0,0,148,CHA,28,1,0,0,0,0,0,0,0,0,0,0,0,1,PG,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:17:52.856","2024-05-20 15:24:31.866",NULL,0,1,1,0,1,0,0,0,3,0,0,,1,0,2.4,6,4,,0,0,0,0,0,0,,1,0,4,11,0,,,0,0,0,,0,0,NULL
3445,Larry,Moore,C,32,10,,,0,7'0,7,13,11,9,13,11,13,9,8,65,B,65,36,0,0,52,,,,,,3445,178,CLE,22,CLEM,0,0,178,CLE,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:17:54.374","2023-01-05 19:17:54.374",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3447,Kevin,Carter,C,33,11,,,0,6'9,8,13,9,12,7,13,13,11,10,68,B,68,41,0,0,50,,,,,,3447,151,DEN,77,OHST,0,0,151,DEN,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:17:55.892","2023-01-05 19:17:55.892",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3448,Justin,Cox,C,33,11,,Mexico,0,6'10,20,16,16,20,16,11,13,11,22,76,A-,76,39,19,0,77,Average,Average,,"Skips Leg Day",,3448,0,FA,122,VT,0,0,152,DET,30,1,0,0,1,0,0,0,0,0,0,0,0,1,C,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:17:56.664","2025-08-05 16:56:58.289",NULL,0,0,0,0,0,1,0,1,2,0,0,,1,0,10,6,5,"Rim Protector",0,0,0,0,0,0,,1,0,15,6,0,,,0,0,0,,0,0,0
3449,Gary,Rodriguez,SF,30,8,,,0,6'6,18,9,13,15,14,10,12,8,14,39,C-,39,41,0,0,62,,,,,,3449,156,LAL,10,AUB,0,0,156,LAL,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:17:58.222","2023-01-05 19:17:58.222",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3451,Tony,Boyd,SF,33,11,,,0,6'8,16,10,9,18,14,13,13,13,12,45,C,45,39,4,0,62,Average,Average,,Average,,3451,5,"Chicago Bulls",12,BAYL,0,0,158,MEM,29,1,0,0,0,0,0,0,1,0,0,0,0,1,SF,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:17:59.930","2025-03-20 13:38:24.920",NULL,0,1,0,0,1,0,0,0,2,0,5,CHI,1,0,0.7,7,6,,0,0,0,0,0,0,,1,0,12,14,0,,,0,0,0,,0,0,NULL
3452,Felipe,Guerrero,PG,32,10,,,0,6'4,16,13,13,16,16,14,13,12,15,27,D,27,39,17,0,71,Average,Average,,Average,,3452,0,,125,WAST,0,0,159,MIA,30,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:18:00.693","2025-04-15 16:01:06.488",NULL,1,1,1,0,1,0,1,0,5,0,12,"Indiana Pacers",1,0,0.7,5,4,,0,0,0,0,0,0,,1,0,15,10,0,,,0,0,0,,0,0,NULL
3459,Jeremy,Richardson,PF,32,10,,,0,6'8,11,12,10,13,9,12,11,6,9,40,C-,40,40,0,0,50,,,,,,3459,146,ATL,13,BOIS,0,0,146,ATL,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:18:07.598","2023-01-05 19:18:07.598",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3460,Alberto,Norris,PG,30,8,,,0,6'4,10,7,12,14,11,12,14,10,12,80,A-,80,43,0,0,56,,,,,,3460,148,CHA,0,Netherlands,0,0,148,CHA,26,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:18:08.360","2023-01-05 19:18:08.360",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3462,Stanley,Greene,PF,30,8,,,0,6'6,11,9,11,13,10,9,11,10,9,53,C+,53,35,0,0,50,,,,,,3462,148,CHA,102,TAMU,0,0,148,CHA,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:18:09.897","2023-01-05 19:18:09.897",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3463,Kelly,Marshall,SF,30,8,,,0,6'5,14,10,12,14,13,6,13,19,7,60,B-,60,42,0,0,56,,,,,,3463,0,FA,27,ECU,0,0,149,CHI,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:18:10.658","2023-01-06 00:06:13.735",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3466,Chris,Jones,PF,33,11,,China,0,6'6,11,8,10,12,12,18,14,9,7,68,B,68,32,6,0,58,Abrasive,Average,,Average,,3466,0,FA,47,UKEN,0,0,153,GSW,28,1,0,0,1,0,0,0,0,0,0,0,1,1,C,SF,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:18:13.699","2025-08-05 16:57:02.467",NULL,0,0,0,0,0,1,1,1,3,0,0,,1,0,0.7,4,3,,0,0,0,0,0,0,,1,0,8,14,0,,,0,0,0,,0,0,0
